num_of_morning_visits,num_of_evening_visits,num_of_afternoon_visits,num_of_visits_in_weekdays,num_of_visits_in_weekends,business_id
7,0,1,8,0,"z7Vedpvw0kAAaLoToYtQtw"
9,4,11,20,4,"pIZiB_ODCZubX2kf6IK5pA"
15,3,20,30,8,"aiEZl6YA2uyX5d8p3xt6uQ"
3,17,20,30,10,"2B0n0zRELdWib8xRuRklig"
4,4,11,15,4,"Qt0PRaIzUd3oQMRgqm1NmA"
39,22,15,53,23,"Xhs79VTk3NqSvCNskOSVtw"
2,1,4,4,3,"LN5AqINgsNGfZQdEvdLsKA"
0,1,5,4,2,"WH4lyOE9Llb8VO2QWM1cFA"
3,2,7,9,3,"U3CETVgnd8BI8AG1wr7dEg"
21,12,28,53,8,"_i1CmdenYAwLKyBpX3oVHg"
5,2,13,16,4,"XHql5e123b23gyQlsGyXtw"
15,7,20,33,9,"DpBwygVGlbM490KMa0jYxg"
20,2,11,24,9,"SpQsIw-_CkTFKn6R-3vBpw"
18,244,42,238,66,"mxGBCkPQit7MEQN7EgnI0Q"
1,16,21,32,6,"rzjHWO1NyyEzJhyC4pH3Og"
18,152,74,193,51,"xK8WQgALQcP673X3VGvqOA"
4,13,12,18,11,"4LYtqBsIiTEwtO5N42foCw"
16,5,14,24,11,"J7k8cUbbQESp3AtbKi6pig"
2,15,7,15,9,"N0c6ihE4jrpf9ao2lIBjkw"
197,118,84,288,111,"Z2F2FEG0rEVcitxAB3KJGA"
1,23,7,26,5,"sxYBSD_58i_sFg3N110Sdw"
20,122,77,169,50,"WbQo1g4iKRi7f6nwrOMz1g"
145,33,84,169,93,"h2ZSrbMfg3P8ETCzWgNg_w"
6,14,14,26,8,"uSorh4hAEpYk9l3qf08zzw"
171,108,123,288,114,"WvakIKkfC0uYt5MTrhUPag"
10,1,8,14,5,"HYWrhbtX5H6cgkyy-Y0rpw"
0,0,5,4,1,"fgjPheORTQCwwPOWiUE2SQ"
4,4,16,19,5,"5gTH3nvZC2K_n34C_V69PQ"
5,7,9,13,8,"SnD13gnwyOiRCuMwt8ISzg"
11,253,99,287,76,"2AB_43WAw7cNvMcm-QEliw"
10,53,22,72,13,"olYdX2p1Wa_TafLHEobSOQ"
3,15,12,24,6,"jI3vAkTVqyOMN0OSABIe0Q"
4,11,6,18,3,"eus5QqHr5zV4fJFWh7_3sQ"
6,8,9,16,7,"W1vSHCiZTJV3b2LGc_k-DQ"
26,87,122,176,59,"gMktjGqJj2qJYWJOuDcj9Q"
5,36,33,54,20,"MwiPsztuRvXR7vaEOamJqg"
0,5,1,6,0,"hb50dlqzhJ5WjkD2nwsqRQ"
48,25,46,83,36,"MextiDUuM0RE5PJZzVFswA"
0,2,10,11,1,"1gEQQzPQiwp42xFcFwgpgw"
1,9,5,10,5,"uyN14zPBCYazRX7c8XH_2g"
140,221,1,273,89,"pEYJpTbqCQLtSH_l91GbMg"
2,1,3,6,0,"uh-qSM7RhefrtFplwPpjdA"
3,0,3,5,1,"EokukDxcMHPjcZo2cGD6JQ"
26,96,165,205,82,"1_tzgIokeCFWkeLpPzMFqw"
14,35,30,57,22,"-GgaBym7a-WLjR5I0gV8NA"
0,12,9,17,4,"z9npj39IIz7q3UG9DoDKig"
3,4,1,8,0,"nk3TRsLeDlMrJ7rqzUpqnw"
9,8,9,20,6,"d-ULhbHfTeSYccEM2vQa7Q"
4,17,6,18,9,"ntRwH0TbAsLtRRxfy-78dA"
11,15,12,31,7,"IrH7Uu31J5z_7TNEX0uHKQ"
2,6,12,18,2,"JFEqJ-jJsMN79bLu9h9qKA"
1,0,8,7,2,"Rk3y1kMlkdfKwU2wGoxMVQ"
5,45,30,45,35,"MKAqq8Vpn3eqU7K5cP_MVQ"
4,0,3,4,3,"9pCGhTV8PEJrSdigPTBbKQ"
75,154,244,348,125,"wvAltxmc-qhw-oQtmyXRiw"
2,4,2,4,4,"5XaMwu2bcMfAP3mI86v-BQ"
8,7,6,11,10,"HF2OvGaf31MFeGCidJCXaQ"
4,29,14,33,14,"HudJ7VDcaxrdPbrWU67eJg"
25,396,57,368,110,"Zi5cRc2oLKWBeBDICCnxUQ"
16,1,2,15,4,"d_evol3VLHXqCY7mFL7fZQ"
41,357,191,439,150,"aatc6tdT8rXUenDEM-L8BQ"
27,17,40,81,3,"HFt7xi0EyCqDp86SmDifNA"
54,83,85,149,73,"BU0vo_q4oUJjoda4Gx60Ew"
48,29,77,154,0,"hwrhkcWhiwWKad-Cq7mlvw"
1,10,7,14,4,"6FZ8lGPu5QkylrF8q8J3jQ"
118,801,1119,1465,573,"59U8McUEjsRC_7h4ALk12Q"
21,2,23,40,6,"Dq5TjuYOmE2JWXw127Z8dA"
0,9,1,9,1,"eiwopC9iNvtACM35jdwOuQ"
12,5,26,40,3,"XyVQOVwrDw4M33YDPTWg9w"
70,39,80,141,48,"-347ffrUUMrn26J2VGf5bA"
0,8,2,6,4,"OYWk6ieZl-mLXl3xYhxYZw"
9,8,11,22,6,"wGKzfGK6YBJgPdSNvMG04Q"
0,17,11,18,10,"vvUqrP6K5ANqXEfY2JfnjQ"
1,12,5,16,2,"dXLGIK7slHHsCbpUp9ja2w"
22,30,41,66,27,"6hdePr98LGQdld_LQdganQ"
26,30,85,95,46,"FgGzepxrqNEE5NWjL-HodQ"
41,21,13,53,22,"Bwr0I53MplzKMVXB-PBThg"
12,5,22,29,10,"kVeCBa9q2uhC2gzG1TUaKQ"
1,5,2,7,1,"FfYNl06aHXHER1SSaT5y6Q"
1,5,12,16,2,"5jltHZAvSVNXxFSnwcdKyA"
13,20,48,55,26,"IgjZ_2ILUkWwgaJo5S-jbA"
8,2,4,9,5,"kVHiuFDjoB6f_3cXVlZ6HA"
15,9,41,46,19,"--jFTZmywe7StuZ2hEjxyA"
22,0,16,29,9,"mDNrk3MyDa0H9t9oRAYBuQ"
22,73,64,114,45,"FY-6BUOsOimg9CFpNFT6lg"
4,3,1,6,2,"zDbS3mq6fvjCcBrorSWMKA"
56,45,28,102,27,"WK-ybgPWrv2oAqBNVJnNwA"
24,12,12,36,12,"WCorga9tk_SayxbZbP7Hvg"
7,0,8,13,2,"j1t6Cnew0ztRWFmda1IeNA"
2,8,30,24,16,"CiH3nC5AR5WeGWzXz-N11g"
24,5,25,45,9,"Nrz-nPtT8XPHwbdyWok0Ew"
14,11,7,23,9,"HbLdXagXSfdY6KhVOWqaAQ"
42,36,11,60,29,"B8Ow2BpqRDq-Jlx0EkCeag"
95,92,221,300,108,"bYOelA2sbbCZ020zgc__YQ"
9,10,7,17,9,"HFYWSLOTrwatuHy6dH_BLA"
59,48,73,131,49,"BqAHQMPL9BUnWo93Sp2ciA"
0,8,3,6,5,"qDJWp1h1K4DxsOo4KKM5DA"
20,77,111,157,51,"KgqzI1CZmL-LzVxOxGIJJQ"
307,69,242,449,169,"ii9iHbQTHtzXLqcpabzf7Q"
763,223,519,1080,425,"P25sdf5qPh-FlN_ar1EXhw"
23,52,82,101,56,"0sY54ZtdAzSQ4TACU0U3sQ"
2,3,1,4,2,"PEB3OPZShh18oiKGHHPcDA"
69,31,31,86,45,"396iB9mCt6Jxjw-elV1zdQ"
23,45,10,58,20,"vOW144upXNiFTIcTSbDMog"
22,47,60,89,40,"jlLCgHVC3gzCkfnlxuUZHA"
7,6,4,10,7,"sOkY8IrYeBS_wdDkACGrGA"
12,3,18,26,7,"vvxByWnSguldiDRa7K1qvg"
38,94,21,102,51,"rfokSksJ5o-1i9rdXiIWHA"
7,1,6,8,6,"_BgxlKeHvkxl75m4zSUtMA"
71,19,31,96,25,"gov6qJK1Okrn1d-Q9Pmk0Q"
15,11,33,43,16,"CElwAiXjZdYkojZw5HeSbw"
40,24,57,84,37,"aMzfy2Nv5PQS7pgnvYEv6A"
298,31,83,327,85,"21SLVH51ShKUIEEVsXJwyg"
92,18,127,201,36,"oPx8O9DUFqLcjCCxleEZHg"
34,8,36,64,14,"aU-5dj4-UnbFltiQL_fqNg"
0,0,3,1,2,"91yfLQor6GqJxUaYgn3QHQ"
9,12,6,16,11,"VoaMjduTKkqI9CBADYFvaQ"
168,416,190,582,192,"znV2tKJiLmBB9KREYqDMxA"
42,27,50,86,33,"YFmi13vOH19GwTERBKX0pQ"
0,1,5,3,3,"aDeLu2czJSZurTZR59LGvA"
13,10,20,32,11,"j7mC9UThEHoABtE0YvNthw"
105,196,169,335,135,"xZn4xgGPOZ9So9RI_dRcsA"
2,6,7,13,2,"Xq0LFv8puhV8qJqZeImeQA"
28,579,388,741,254,"lHCRqCY6_6_hKSgkH3phdg"
14,1,9,22,2,"B5y4yh38nK26cUiwQ34ymA"
1,12,5,13,5,"ueGdEChyilGkiVKQqo0iLA"
117,131,107,233,122,"4V7hq23FBWwW-U61pfNw6A"
2,11,6,16,3,"vU_2t8Q-Hr2SUpq7HW7M5Q"
34,37,30,72,29,"tdQYsomr0IpohYmt4rDIGQ"
32,69,52,114,39,"kgW2EyuL8d3vA8mkU89A5w"
11,17,36,43,21,"i6FHskgERAdKWjOXTjmQ6Q"
3,4,17,14,10,"-wmGTRAVWr_CNOXLtz4MHg"
0,5,1,5,1,"FDlcc2HzYxnf7EyhwqNxRA"
3,0,2,0,5,"3Eb0rmHOEKLdf9Y2_XbDFg"
221,873,413,1048,459,"05tazaFQt1EnQ_Gk_1AFyg"
7,4,13,19,5,"YC7bEglaeLSCqvLqhZHHng"
8,66,57,100,31,"DoiIvRASpaPw6z0wveDAJw"
14,3,16,18,15,"1cTs_VzCpz4HM9ANEFxPjA"
34,115,186,239,96,"5vQr22h6RJm6-5zz9MLUtw"
11,8,16,28,7,"Rme5crEe01PRV7-8Z1_6kg"
3,1,7,4,7,"X4wzY4Vkpl4YfSFxi_84gQ"
31,69,46,103,43,"HCslhr1qmKQHIboSFZdT3Q"
2,21,2,19,6,"pd4Z3Nj7O7hopS0ICHf-9A"
7,23,13,34,9,"pF98k5F5yhroranLggHIjg"
2,1,4,6,1,"O_UC0OgFDxWGJulyLt0MsA"
22,1,12,32,3,"bdKQjXkQ_pC_sRIuuUiR6w"
45,71,110,156,70,"sPmg_llRxzRuNKAGNoBD5Q"
6,5,9,19,1,"tZiRHxDg0ZqxeGoDGCIU5A"
2,27,8,28,9,"wdeM4V0w0EJkkCPu32cnZw"
884,13,420,849,468,"a3VX8WpAVt29VNlGgYJxrA"
13,5,3,14,7,"Vn5wWV4dhkxEQgK19HuvQg"
3,3,8,13,1,"fddXajMWdEu4kA03uuImDA"
1,2,2,4,1,"xOigBkJ8RRtjBIsc9L3FfQ"
12,40,12,51,13,"P8-k3G0pCBmOcfNaA63oLg"
13,8,10,24,7,"h-ToDjzZ3iZPPzDXE1GIzw"
0,2,2,4,0,"GxnrBytuph4LPf9G4XNLsg"
22,24,66,81,31,"XhAdgKPia6GwUqSNZlL4GQ"
115,275,184,403,171,"dZAYHS6wPS29reboP959fQ"
3,1,7,9,2,"RfpFjI6-zpB_EnJjRFuBTg"
3,91,3,72,25,"DWW0NBpUdak3iB5P3Bgb6g"
22,15,33,58,12,"yRhDoKG2calmtU_7MAt90g"
2,3,0,3,2,"ZPWIDeFoHgOswoVBKxb4WA"
63,10,226,233,66,"Sx5wIQReufLKwlb-cSQ8JQ"
2,2,10,9,5,"wVuJPMc77x_Hz9XDylwUhg"
1,1,1,2,1,"-NvziNlXkm-WNK4TtTs46w"
1,2,5,6,2,"Fptyb8CVxbBuNa0DEVyXJw"
3,3,5,8,3,"rbBlzSdko7TzNAe5j6mzBQ"
0,1,2,2,1,"j02VPYAhSBeTHgLynF8GrA"
158,86,149,292,101,"_ZQYmvyM57_pxsorBIFk-g"
7,4,6,10,7,"EnLTxSakO0jvj5laz_HLdA"
1,1,4,6,0,"UR8YAdcrgLEEr5GhOTQGlQ"
12,19,47,51,27,"Apw9x8rBuLamthaHPh0pzg"
6,22,16,37,7,"eRWM49oWlUfOaDPIg_P2eQ"
5,10,17,25,7,"TfW-f8ZtkS5XpIWe9GNZ1g"
67,23,17,77,30,"N_mLuCdN1wbY86Xt0DivcQ"
6,15,16,26,11,"yocrNUicnf88RPA6Iv3KWg"
8,9,15,21,11,"scoMkJ2-bZObeH7ToUeknA"
8,71,73,103,49,"s-SBFtf4ONTuLofxgp2_gw"
22,65,79,112,54,"MnoF8A3UAghzXKSunNSn2Q"
6,10,1,12,5,"jMzimjGzHYsa6ScPVPGmrg"
7,0,12,18,1,"HhLJA2APJWYgyy8qJGc03g"
28,72,72,115,57,"Ul6RPlOxq6cakfybzARszg"
30,43,22,64,31,"aqrs7yE6REb5tTqfnlDVWQ"
44,82,41,123,44,"wEwh05jn9wPgUTQjgn7s3w"
99,992,499,1130,460,"iDQK85-DyIlSpTz_XhkZVA"
33,15,87,92,43,"eBClDovrCCwqqstSHaiiJg"
12,54,39,78,27,"v-7Uh3hcOAE3JdQSxDIosQ"
29,43,39,79,32,"U3bWMhuwk0-Akvt3Tl68CA"
1,2,6,6,3,"qnJgp2Ezm2ipM6R_6Ubfaw"
20,11,25,48,8,"FOR26XWVzRjOMMeEQqtF0g"
1,4,4,7,2,"UjYZnsyDZeCgFYcNrsfMJg"
10,0,6,14,2,"jAOvyQ5iFkyMnlP1A5GTyQ"
4,5,12,15,6,"80I1WJ2jwTBA8epM6RveEw"
54,81,31,120,46,"adWsxv0LhUzD_NeEjXMwiA"
27,72,109,151,57,"WSn5MVSNpagFlRI_Z7lMGQ"
5,10,10,19,6,"GCXccwIqB1f7MGx7ZSVimQ"
3,0,2,5,0,"RyKU1KeSc6oNAykkKjRkfA"
9,7,14,24,6,"iNdVJcrA2qe_F1HZTczoRQ"
4,0,0,3,1,"1ZNQiP9blxSig-Tidvq5-w"
6,37,34,57,20,"1lG_Cf7fX2QWDrsRxU2iFA"
64,94,81,159,80,"W_B-EjDklGWTwtzxnYGfVQ"
1,7,6,10,4,"PqKB9nXRx_Dy8-SHAhspHA"
8,59,39,81,25,"CRBqSt04F_E1fNXwD1ShIg"
25,10,11,33,13,"5Vq87nvn3WrGam-mnPh8Jw"
6,10,17,24,9,"vJHUYMpbvmcusxNcOmP0PQ"
7,1,5,8,5,"z67_jLi8lcGZhHYrjOiKTw"
27,11,24,45,17,"ZcDXVlOdDkaprNjJoVf8Jg"
1,2,4,5,2,"kfJC_crlXCUQ-UgXNR04Ew"
40,51,28,77,42,"QvXKpK2KsguA8j22Ak65dQ"
29,21,72,86,36,"gOhDULrezpvYy_yidwxTHw"
13,11,9,17,16,"dXYwwpDey5FEBy2wA7WiIQ"
5,1,5,9,2,"pwR9vaFr9i-vSVgjrHLHjQ"
38,23,16,55,22,"waJfXO-Gna7MId8HrSBuzQ"
3,0,5,5,3,"zxviVY0ypMZMkZDfE0Ffqw"
23,3,24,36,14,"CdRik2IDXxwCbcLBasnEKw"
7,0,1,5,3,"Xx-FyEhcIUfssEfpjCxgoA"
2,11,23,26,10,"FwH2wQ-73AE3Neatd1OpzA"
5,5,5,9,6,"zQ-vDJaaAubEaThabLYVtg"
41,17,21,52,27,"aXsl3XkZ4sH69L12M2rFoQ"
3,13,15,24,7,"z3T-zA3v1eJ8v7j3RWCCXA"
5,1,5,7,4,"ggsBehiXbFVxSWEgDh0AuA"
3,2,7,8,4,"Qj7GLE4JY7sIj-01f52tdA"
4,16,11,25,6,"ULpbSrMWwV7lJ5O0km5WrA"
90,27,61,125,53,"81T7GQsH81HU76TaRPwx8A"
70,69,132,193,78,"LGKxVBI0fxKqdOUuOdPNmg"
2,7,11,16,4,"V4ARr9Eic-yCNVzrKbxQQQ"
4,7,17,18,10,"UDq_4CoDPEhPachKI7xzlA"
14,13,6,23,10,"Zhdec2QCXCKadbRdGjj-Xg"
0,1,4,4,1,"Rky6qah2K6X6PUheTUu1iw"
2,1,4,6,1,"GLIXEVoTVth1v6MSdHe7QA"
2,0,6,7,1,"hSMCO9YXi2ifxostOdkgyg"
7,5,14,19,7,"X5KbOUGVn95KZOK02GBOEQ"
6,4,4,10,4,"iHHfHbyHoIvG6pi7QNZzeA"
0,6,1,4,3,"0JBktMcQgwxObtrwjILJuQ"
55,242,178,380,95,"HEcysZlyextbht05aYZ-xQ"
1,1,3,4,1,"4QpAg9O6JJXoKno3RvkXpQ"
4,5,8,15,2,"C5guRyZNjSi3RpqVO8klig"
13,46,113,124,48,"hSMxX6NtB9MgqqamnLtrfA"
11,9,32,47,5,"NO1DQXy8pTDdx5Vgw7Lc5g"
1,4,2,2,5,"qpyD1Bg2JbmQebygwd499g"
5,7,42,36,18,"i9xmoc3CRotbK1OZKm0TnQ"
35,0,26,51,10,"5lg6ssYww2Tcxlafuv5HyA"
1,2,0,2,1,"pyut2B3e9ak132rLDA4CPQ"
6,10,9,20,5,"JJMm_ur9atZS18iYtBOToA"
3,0,6,5,4,"wnqAEH8kWkO_p9k8vdVqtg"
18,24,57,64,35,"qsbaihcCGPs5oSl7SdlozQ"
8,24,24,40,16,"2_mGL_Pmd3PP5rT-bsn-DQ"
7,11,9,18,9,"itiYnFHJwPjkCvIzVr7DhA"
23,110,107,162,78,"BIDo9kJgny-n6XlBkGlrmw"
0,0,4,2,2,"jGLPcZqrPzRtNK5OAPpSHQ"
63,83,72,153,65,"5tOBwhpaFO2IjI5yUiWbZg"
49,29,22,74,26,"2q02q8Mrp6Js-_obdlWiSA"
20,46,40,60,46,"n_tHTwW3sMVwoque6C-Rdw"
67,52,47,105,61,"58G5uy89YPe7sIJa7Ze99g"
11,35,18,45,19,"ZWUf4vfyBhBhrUuwa4R-SA"
5,23,16,34,10,"1uhipArheEVbwWyoAbKAGg"
53,26,131,143,67,"PHszlCwU6Y9JGDEI9i7uGA"
8,2,2,8,4,"5CWiHOI1UcN_t6wpI0RRMA"
8,8,21,27,10,"EKaSjcP2hpBrLYwRpc6lGQ"
8,2,9,16,3,"5PED2binnp_nbjd4yPQW6A"
8,10,21,21,18,"x7pSGg8dDK_RFzoAfn778g"
1,0,4,4,1,"2HqunPie10ERj_QgNa_WRg"
2,0,3,4,1,"5wpegLI_9u8Qk3Tts5PG8A"
20,60,89,112,57,"FcM3VBTSDcJh4fykOpQP5A"
2,1,3,6,0,"ImwYLUS5fUvZ4okT3oN_Wg"
29,37,50,98,18,"vYhUSo7qX5Dh1GCFYPpVKw"
8,35,17,46,14,"z-I5F5ACvHRMf_mzcl_OTQ"
0,0,3,2,1,"sqj9D1yCjkHR4IAzsj5VIw"
7,11,1,15,4,"eFyMj2f87phy3jqyvCsr9w"
3,12,5,15,5,"zDNDlbNxOI7wKixkk4-2ww"
1,0,3,3,1,"EbCYK0A_50ZXvhsBFombFA"
7,0,0,4,3,"YtOR0S-1eem7pgtCWQxDlw"
21,24,40,58,27,"_F9003oN-OYM-ptKiNCfzw"
9,3,5,12,5,"uZQwcyGm0zRFFUJGNxJZDA"
22,40,12,56,18,"QHVesFSi19DMsvnWPthj4Q"
3,4,3,6,4,"rZsLjyXdgRaDkyLMUVBo8Q"
107,36,48,161,30,"0a_PoHgY7iqlePi0blKhLg"
3,14,6,17,6,"OoflKXY2YUso9tlSjHKiqg"
2,3,4,7,2,"DMKoY_yhNIzXs6fCTISPKw"
45,48,221,235,79,"k5B4cVNS2CVcPo8_j5M4fg"
2,6,5,12,1,"uJAhZq0-M9QFdYkaDH8kbQ"
12,3,26,36,5,"c91VPyLL5y6qt7BHMrB3FQ"
0,14,14,17,11,"mQPtZudDDsG01GViV7sGsw"
0,3,2,4,1,"JjyrgALoDYQdUcoju_vCCA"
1,3,8,8,4,"Rvy9qmn_gXdkA8CDs_Slyw"
18,19,32,49,20,"3zt6ctxlgKunSjKbG8nq0Q"
12,11,6,21,8,"JZEmPY9J0QCv2IdOmUFKBw"
25,13,20,43,15,"PDbx8YH-AHKA4drZvfhKOg"
0,5,12,15,2,"JWKiP8X17C-PRJOsb_wdCg"
3,14,6,18,5,"PE95Q0Ka-MzKYP_USPoNew"
58,10,92,134,26,"KVvudcDpXPEx6SRTNSB9uQ"
10,7,7,18,6,"V7g5T2yR-TrzR1n4Fa8uWg"
25,28,61,87,27,"KJiwpJH4aR6G7dJf7a6MEg"
11,9,10,21,9,"ZvOkHwyOe6te618WbXuldA"
2,0,5,4,3,"S6bWIxbisADIeYioga9ymA"
9,0,9,11,7,"hnbTN09Z2uF4D8ATKrr0BA"
9,4,22,28,7,"W1Ojlv6wwkJK0VtfX9KFNQ"
0,4,5,5,4,"0RlVosPaAO83LtF8M1jeyQ"
22,71,114,150,57,"FBW2tWjPAp3PmF-gMtdNlA"
2,0,3,5,0,"9osfGIpTh_DpB3IIfJYodg"
35,246,142,289,134,"ciUVbSBGDVtIZr8Os4cGvg"
4,1,17,17,5,"sacG9lu0rMmHjpgtDI_WKw"
37,66,48,102,49,"U8wKFHdnP6ntqEC_WtqQ_g"
45,14,40,75,24,"oOKRb9PDR7LeXkhriNiOEw"
16,24,36,62,14,"An1vrRPlSZ1tDFsAuNqSmw"
2,1,3,4,2,"NjDKgSgyAxUA2F_DVCUxcg"
5,74,29,80,28,"SWSZdo4sBhrcQSmN5e1myg"
11,40,8,37,22,"-RnHetpjoz1mKVNMHfh1qQ"
145,466,191,602,200,"upEYCgGGZOuTvwzqnKZK5g"
7,4,16,22,5,"NyExNHQfHeylJ-i2RNmIPA"
25,32,97,101,53,"XHSBLX8gNLS0k6KyX3HVWA"
3,6,8,11,6,"2_aLW3fpl2uGZO0go7ExIw"
39,297,210,384,162,"DvFOetqoZonh-7G6spAugw"
2,1,9,11,1,"ZID9GxZB-uN1RcP49fI4Iw"
192,804,265,955,306,"lidcKZMOzz9M2p7-SznZcA"
6,1,4,8,3,"oh4jmDdze1s_qUo4D2AiRA"
79,116,44,181,58,"YgNhunvo65zAO1FqS3WdWw"
92,60,91,163,80,"SZYql_ibxtYyHpetK-tONw"
2,0,4,6,0,"PP6u3ONjwHwpP5ohIViVhg"
4,13,4,18,3,"8khb3NpGlWw5ctONuCfexg"
829,139,329,971,326,"o84XZyMfJ08_OE41MXhIdg"
13,4,20,30,7,"xBxyjFSq8qMjOwJlwCLsXA"
16,50,85,116,35,"yc14-XmFrm7Z-Z-Bzrx0kg"
25,0,8,23,10,"4GhOszfj9MJlL8EBjztpQQ"
5,0,1,5,1,"QKdr9_caR1rroXafAavIUQ"
59,64,79,144,58,"YCzTSI_jVVVlgCpb40fujw"
0,2,5,5,2,"syM6vmR7oByqLV7MAgR7Lw"
18,82,110,149,61,"Co_YA9f1xC4D7e9lz8dUUQ"
17,75,81,133,40,"Hgkt7-tjVRCuIuF_8K9mXQ"
4,0,7,5,6,"NUlldFaC1S7WDf12wERrsA"
276,232,43,384,167,"ywnY2EoUlboGgmXTuczbYQ"
1,6,0,5,2,"9ZxoeEcsayNKXMV1g9G7cg"
8,14,20,32,10,"6SCHvFnB0-e2nXTqrfi54g"
3,0,3,4,2,"TNLpWba_l3vzxQQhv2iSnw"
1,7,5,10,3,"OQrdWgXyswqPYaHwIgFEuA"
0,16,1,6,11,"6_jzM3H3_omyKnpW-Lx2WQ"
4,3,12,15,4,"_FrkNKh0sT_XYOGPQ1TVbw"
18,38,32,65,23,"2K9eURgPlFoL2KJkxk5NaQ"
4,0,9,9,4,"0_5QEcn3WbFvLQbhs_xWlQ"
4,1,0,2,3,"6VW28pGk47k2odZt6a_JbA"
0,26,35,48,13,"zYetdR6NLby8HzyJdkvUYA"
9,0,5,12,2,"NChBFDZv2HtENaKuTsVaBQ"
44,45,82,117,54,"Pf8A8mlBcTs9RctMq_YA4A"
9,4,12,22,3,"LYDsGoIErJl-fdLCyzQylA"
6,115,6,85,42,"5h96wPa8R1Qc-zrPxd9u3w"
0,8,22,24,6,"1zWHdUBntQFX2q86g9cmCA"
14,5,13,26,6,"bRSeMsFesSkjzSVIGCKIDg"
128,55,80,207,56,"xNyzDVbUCS3RJIh1bN1BXA"
2,18,21,30,11,"1WaQs6RBEmT8GmXMvq7H3A"
6,4,6,14,2,"6Y_-35pf8Z3C0rqZiLQLqw"
7,0,4,5,6,"hRfbN0wWfI-5JFOWglq8_A"
48,358,191,429,168,"UcfhBhQoqCJDlIyCbtvcsw"
4,0,3,2,5,"VN-UqdwJPonss3kvhxlfPw"
1,7,10,14,4,"2xdRL7wlheCNE2VbFyk4ZQ"
15,29,42,62,24,"r2dR_bTcL9tDzYshVqGOvw"
0,7,8,12,3,"sBR5OethVJ1_0Ed7c1pAGA"
50,72,138,192,68,"lfG6ifi1I0b3ozcS28j3xg"
3,15,19,28,9,"eCxp7_RNfSkgRSM7y0eZMg"
9,13,11,23,10,"iau50i8iWmPdQVzn30M_jQ"
7,1,22,18,12,"Hu4MEVBaalR8CaP_dqx35Q"
34,65,66,122,43,"f7JGLeuEb8eq3mB9oPC9Pg"
6,1,2,7,2,"fWvLbEgL1Xck95FeeETDqA"
58,253,52,255,108,"xV3OGVeNZyARob-L1SSTPQ"
138,84,127,245,104,"lRGHLT0IMeVdxpMUQ45BSg"
5,3,2,8,2,"HVVuPeDXbCpEfKWiGlvK-A"
4,101,5,79,31,"4fxKx3Et2w1przN7IsXi8A"
4,5,14,16,7,"75X5ny7SqGnbT1-ZiIiYCQ"
71,49,117,84,153,"dxUKUK7R4Er5W-97Kd-9yw"
19,18,22,49,10,"RQCQoFVXfW2eRnsIkbFKDw"
1,4,5,10,0,"Mmw2UptKrZsGvGNvAI1Bhg"
10,7,11,21,7,"UhhCva_urVwxdoxtE1zOYw"
8,14,6,13,15,"QVBAv-TC292WfGNJ5BRVsw"
14,17,34,51,14,"-nxB7Uc85fUwSj4a_5HMiA"
3,4,13,17,3,"AKkVe3_ypX-0Fw59rb87Og"
14,15,30,41,18,"afjqAYAUufJeJkEm_BK2iQ"
91,301,311,506,197,"CLp44IJDJW2mBhSjdBIMiQ"
7,11,17,19,16,"1FZpgQ0yWA7NqKdj2PMFGQ"
127,1413,375,1446,469,"BUnnBAtGkX05VJ6xI3y6JA"
674,598,636,1387,521,"eP9T-2a94ChFAl1Rd2R0jg"
22,3,5,24,6,"Inw6wqV6Jisv_k6Nr-M0VA"
41,7,47,93,2,"S9x3is5qq_zCtWmgO2Igaw"
15,254,70,259,80,"C4CbD-0Rz4nglavf_0dRdg"
51,567,120,659,79,"h6jfMpTZpNduLG0wE2tbaw"
38,11,35,70,14,"waeCYkwULm9GKhFFkO3WdA"
46,17,20,61,22,"jKPEJgRE_WvryvExq7zogQ"
5,1,17,17,6,"cbFlhBjmvV5XgspysHCQtA"
19,14,32,47,18,"UZ5dHDH9-YL-xXRgpiHVBQ"
4,11,10,18,7,"_4yz-KdFD9VtknWBIhSW6Q"
17,84,16,94,23,"1sNep66xroh2ILUrDv9BxA"
1,0,2,2,1,"h45pT80y2uztKxv1vMu5AQ"
2,3,12,13,4,"bTHHGuU8p8sPiLQVzZBl1A"
17,2,11,23,7,"7IRj06ErBqVxUBmu8pbmeQ"
127,173,261,403,158,"stKD-HqTxDMylPonFyVdWA"
211,73,60,220,124,"-WZIxGXJHMGidZXRhKxP3w"
5,48,33,56,30,"-PcyNcCHU8ZWwf6_PwDbUQ"
2,13,7,19,3,"NMGkgrTGyNVAA5mnwYL5Ig"
9,0,4,11,2,"mf8ZmzYh6zsWPb59hvmfoA"
12,3,20,31,4,"9uEzZvEI1QcpYQxmKWcC3Q"
71,34,38,106,37,"T8OMK5OcQuyMMrb62jY1Rw"
10,16,18,37,7,"QUZUgIHFKgYEgM-QNROgHw"
9,28,64,84,17,"yfj6zOZQr2xK3-_RR4bmpQ"
17,26,48,62,29,"HU1b1D0WUQE62M7ZiyqYoA"
18,75,26,91,28,"TjUfSlpcsc0Rqo6U6MfM3w"
8,38,5,39,12,"sKakNuBkT4-Jc7ugp9GGew"
7,77,8,68,24,"TvSwsH1Z47fPwvPN3rMNPw"
8,20,27,35,20,"It26ppQsrRas0kORBLxReQ"
